,name,in_out,energy
1715,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05673_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Cerioporus_squamosus/ef3d1699-1084-47ca-9ca3-84d4e7e5e118.jpg,1,"tensor([[33.0934]], device='cuda:0')"
1716,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05677_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Ganoderma_applanatum/aef17ef1-951b-45c7-a0b7-d090be0ef9ac.jpg,1,"tensor([[24.0879]], device='cuda:0')"
1717,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05684_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Lentinus_arcularius/56d51577-ee64-4e91-9880-46f3c377296f.jpg,1,"tensor([[20.7173]], device='cuda:0')"
1718,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05691_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Trametes_conchifer/07446d99-c45e-4060-a38e-d36c3a5f9d89.jpg,1,"tensor([[13.6292]], device='cuda:0')"
1719,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05713_Fungi_Basidiomycota_Agaricomycetes_Russulales_Stereaceae_Stereum_versicolor/fccae427-afb2-4dfb-9e3b-a135da977c21.jpg,1,"tensor([[43.0588]], device='cuda:0')"
1720,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05730_Plantae_Bryophyta_Bryopsida_Bryales_Bryaceae_Rhodobryum_ontariense/ee9357c1-768b-481c-8835-b49d122aa526.jpg,1,"tensor([[9.1933]], device='cuda:0')"
1721,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05741_Plantae_Bryophyta_Bryopsida_Grimmiales_Grimmiaceae_Racomitrium_lanuginosum/f24b9259-9156-412d-8a6e-a2abb35c614b.jpg,1,"tensor([[9.6039]], device='cuda:0')"
1722,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05748_Plantae_Bryophyta_Bryopsida_Hypnales_Hylocomiaceae_Rhytidiadelphus_squarrosus/f6a26c15-37d8-476d-84e2-9d7161d4bcda.jpg,1,"tensor([[12.5312]], device='cuda:0')"
1723,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05755_Plantae_Bryophyta_Bryopsida_Hypnales_Pylaisiaceae_Ptilium_crista-castrensis/3a77292e-dd0e-4c93-b4bd-a548d28088e9.jpg,1,"tensor([[12.1810]], device='cuda:0')"
1724,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05756_Plantae_Bryophyta_Bryopsida_Hypnales_Thuidiaceae_Thuidium_delicatulum/84606db8-3154-44d8-87bc-cfa00a7d8e11.jpg,1,"tensor([[12.1494]], device='cuda:0')"
1725,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05763_Plantae_Bryophyta_Sphagnopsida_Sphagnales_Sphagnaceae_Sphagnum_squarrosum/4ce7e88c-2509-41fd-8383-ab7ec4f39c35.jpg,1,"tensor([[17.9027]], device='cuda:0')"
1726,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05774_Plantae_Marchantiophyta_Marchantiopsida_Marchantiales_Rebouliaceae_Asterella_californica/77abab39-7c42-49ed-8475-0b43e65084de.jpg,1,"tensor([[31.7836]], device='cuda:0')"
1727,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05786_Plantae_Tracheophyta_Liliopsida_Alismatales_Alismataceae_Alisma_plantago-aquatica/dfc355ad-68fb-4608-98b6-adb0571c6fce.jpg,1,"tensor([[31.2170]], device='cuda:0')"
1728,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05800_Plantae_Tracheophyta_Liliopsida_Alismatales_Araceae_Lemna_trisulca/bfae37aa-293b-4387-b5d4-b974c2f00abf.jpg,1,"tensor([[14.3320]], device='cuda:0')"
1729,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05809_Plantae_Tracheophyta_Liliopsida_Alismatales_Araceae_Zantedeschia_aethiopica/56ac983c-47bd-4d17-9c92-6b4bdbadf79e.jpg,1,"tensor([[24.2199]], device='cuda:0')"
1730,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05811_Plantae_Tracheophyta_Liliopsida_Alismatales_Hydrocharitaceae_Elodea_canadensis/09bbcceb-a846-43ed-bf6c-cd080740e2d0.jpg,1,"tensor([[30.2916]], device='cuda:0')"
1731,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05814_Plantae_Tracheophyta_Liliopsida_Alismatales_Juncaginaceae_Triglochin_maritima/946a4f12-953f-4da8-ab6b-8b87f79f153e.jpg,1,"tensor([[19.4586]], device='cuda:0')"
1732,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05816_Plantae_Tracheophyta_Liliopsida_Alismatales_Potamogetonaceae_Potamogeton_natans/fe244ecf-d3a2-4d01-9eef-28bd896c0c8e.jpg,1,"tensor([[32.1844]], device='cuda:0')"
1733,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05820_Plantae_Tracheophyta_Liliopsida_Alismatales_Tofieldiaceae_Triantha_glutinosa/fcf4314e-a2d5-40a6-a8a0-ae7e9d6914b3.jpg,1,"tensor([[9.0429]], device='cuda:0')"
1734,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05821_Plantae_Tracheophyta_Liliopsida_Alismatales_Zosteraceae_Phyllospadix_torreyi/5cbc5412-8fc3-4e74-bc12-4ac99ffb30f0.jpg,1,"tensor([[43.9031]], device='cuda:0')"
1735,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05831_Plantae_Tracheophyta_Liliopsida_Arecales_Arecaceae_Serenoa_repens/6444988c-e4c3-466a-ab25-b74186d15b27.jpg,1,"tensor([[64.3589]], device='cuda:0')"
1736,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05833_Plantae_Tracheophyta_Liliopsida_Arecales_Arecaceae_Washingtonia_robusta/a6bd3858-b193-4a36-873b-3ee4caceb505.jpg,1,"tensor([[25.8957]], device='cuda:0')"
1737,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05844_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Allium_triquetrum/9c9027bc-3ea5-4cdc-a53d-f187f960c4cf.jpg,1,"tensor([[25.0444]], device='cuda:0')"
1738,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05849_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Brunsvigia_orientalis/667f2ade-d15e-4d4d-b529-71e229104c1b.jpg,1,"tensor([[49.6128]], device='cuda:0')"
1739,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05854_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Haemanthus_coccineus/3d4d2710-2310-457f-9a28-4c168c9e8995.jpg,1,"tensor([[8.7360]], device='cuda:0')"
1740,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05856_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Hymenocallis_liriosme/cd92a13f-f113-402d-9eb7-0c298d847e07.jpg,1,"tensor([[49.6632]], device='cuda:0')"
1741,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05871_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Agave_americana/4d9d4349-7b73-4db0-8a50-f08f820831b1.jpg,1,"tensor([[19.8739]], device='cuda:0')"
1742,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05873_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Agave_lechuguilla/48fd7b57-aadb-4a60-bddd-1edea60b2626.jpg,1,"tensor([[59.3332]], device='cuda:0')"
1743,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05885_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Brodiaea_terrestris/562ac0ea-3c4c-42d1-b827-74f1cd2f5a4a.jpg,1,"tensor([[19.9699]], device='cuda:0')"
1744,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05913_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Muilla_maritima/8b7544f5-7e17-408d-bea9-0524958d899e.jpg,1,"tensor([[13.5484]], device='cuda:0')"
1745,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05922_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Polygonatum_odoratum/f8df7bcb-44a0-4d51-817a-5e427ab75a61.jpg,1,"tensor([[14.4689]], device='cuda:0')"
1746,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05923_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Polygonatum_pubescens/675afdce-8614-46e0-8187-38740a1b5f9c.jpg,1,"tensor([[19.2124]], device='cuda:0')"
1747,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05927_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Scilla_forbesii/cabf3887-5800-4b88-a58a-4baf164344b1.jpg,1,"tensor([[23.4703]], device='cuda:0')"
1748,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05928_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Scilla_siberica/7c7e839a-6c80-4357-a2de-012d74ed9e1e.jpg,1,"tensor([[32.3554]], device='cuda:0')"
1749,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05931_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Triteleia_ixioides/0f7bfef4-64f6-4443-809d-06206dddb3dc.jpg,1,"tensor([[24.6464]], device='cuda:0')"
1750,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05948_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Asphodelus_ramosus/f999b08c-43e0-4e4a-b797-390f544ffbfd.jpg,1,"tensor([[28.0375]], device='cuda:0')"
1751,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05953_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Phormium_tenax/c787805e-0bbc-410e-9321-2c35b6de9043.jpg,1,"tensor([[31.6894]], device='cuda:0')"
1752,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05958_Plantae_Tracheophyta_Liliopsida_Asparagales_Hypoxidaceae_Pauridia_capensis/10001b8e-b462-4816-9145-6fa0fe3cc523.jpg,1,"tensor([[36.6465]], device='cuda:0')"
1753,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05962_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Crocus_vernus/1863ef6c-98fa-4113-a23d-2ad2831b8c7c.jpg,1,"tensor([[25.4717]], device='cuda:0')"
1754,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05987_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Sisyrinchium_rosulatum/a29779b3-92dd-494d-b03e-c81021077146.jpg,1,"tensor([[6.2011]], device='cuda:0')"
1755,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/05990_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Acianthus_caudatus/36005269-4976-44ae-acbd-8dd4972bf43f.jpg,1,"tensor([[20.4510]], device='cuda:0')"
1756,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06004_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_longifolia/ef1ca65c-32b5-40be-b0e2-55cb733d10d0.jpg,1,"tensor([[33.3840]], device='cuda:0')"
1757,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06004_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_longifolia/f64d9f86-0475-4349-b231-dd71d24b3252.jpg,1,"tensor([[24.8853]], device='cuda:0')"
1758,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06005_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cephalanthera_rubra/45525bf1-f830-43d4-9122-5dd0e10712d1.jpg,1,"tensor([[12.5053]], device='cuda:0')"
1759,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06010_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_trifida/e88c08f1-4d96-4af3-b973-bd054402b7a7.jpg,1,"tensor([[11.4917]], device='cuda:0')"
1760,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06011_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_acaule/adada2e4-d841-4c37-ad4b-b23f20578fb0.jpg,1,"tensor([[47.8406]], device='cuda:0')"
1761,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06011_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_acaule/c0291093-1fcb-4a3a-a9a7-7c50ffd3b833.jpg,1,"tensor([[40.2764]], device='cuda:0')"
1762,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06013_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_candidum/ecaa3943-75b3-4409-b4a2-7474352959d6.jpg,1,"tensor([[13.6474]], device='cuda:0')"
1763,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06014_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_macranthos/fbf68a19-a4df-42a2-a8b1-cc5991dab212.jpg,1,"tensor([[34.1517]], device='cuda:0')"
1764,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06015_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Cypripedium_montanum/eb3a76f7-9d10-4731-8dbd-3d9c68c9d62b.jpg,1,"tensor([[21.4450]], device='cuda:0')"
1765,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06018_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_fuchsii/bc03b122-6fe7-4b64-a9b4-28879097e1b1.jpg,1,"tensor([[15.9587]], device='cuda:0')"
1766,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06020_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dactylorhiza_maculata/feab2b9e-62ce-4b5f-8772-b77b9d2aca57.jpg,1,"tensor([[15.0485]], device='cuda:0')"
1767,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06025_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Dichromanthus_cinnabarinus/419024cb-847c-4154-a881-f8c5c95e1220.jpg,1,"tensor([[47.4664]], device='cuda:0')"
1768,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06027_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Disa_bracteata/b2f11b2d-fa46-4669-b6ab-ff48cd23acf6.jpg,1,"tensor([[24.5451]], device='cuda:0')"
1769,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06027_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Disa_bracteata/e2625725-b701-4a78-bf5f-c8794f7526c0.jpg,1,"tensor([[4.9041]], device='cuda:0')"
1770,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06028_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Diuris_orientis/47dda6d2-22b6-4790-a256-5f6b66cc2ff8.jpg,1,"tensor([[29.1362]], device='cuda:0')"
1771,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06047_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Limodorum_abortivum/8b04cdfc-b054-4c05-b79b-deb356d159fe.jpg,1,"tensor([[19.0156]], device='cuda:0')"
1772,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06063_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_sphegodes/26e4ddb6-cfe7-4b15-8bd9-80e027b0963a.jpg,1,"tensor([[39.8803]], device='cuda:0')"
1773,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06067_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_mascula/dc6fcf4a-1f0f-448e-852d-5cbbbda11662.jpg,1,"tensor([[18.2252]], device='cuda:0')"
1774,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06072_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_blephariglottis/9b561b43-dd7c-4434-9419-9731ce4c9489.jpg,1,"tensor([[14.3386]], device='cuda:0')"
1775,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06095_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_cernua/573e279f-d4c5-4c4e-8a6e-88ae9daec5e0.jpg,1,"tensor([[6.5652]], device='cuda:0')"
1776,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06102_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Tipularia_discolor/32a9b35c-284b-4031-96b6-32200551a25f.jpg,1,"tensor([[36.2701]], device='cuda:0')"
1777,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06105_Plantae_Tracheophyta_Liliopsida_Commelinales_Commelinaceae_Commelina_diffusa/ea434dfb-1695-427a-bb8c-293fe7ebef3b.jpg,1,"tensor([[13.7507]], device='cuda:0')"
1778,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06116_Plantae_Tracheophyta_Liliopsida_Commelinales_Haemodoraceae_Lachnanthes_caroliniana/8c7e1389-b28d-43fe-9b4b-562089eeac63.jpg,1,"tensor([[43.0231]], device='cuda:0')"
1779,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06123_Plantae_Tracheophyta_Liliopsida_Dioscoreales_Nartheciaceae_Narthecium_ossifragum/1f348a95-a81d-4588-8038-55f9e60b888c.jpg,1,"tensor([[28.5156]], device='cuda:0')"
1780,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06131_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_amabilis/5f37ea45-5b7d-4940-ac73-ff804089a17f.jpg,1,"tensor([[18.4270]], device='cuda:0')"
1781,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06150_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Clintonia_andrewsiana/4501e3cd-919d-4f97-b1ba-80d9ee12c7ac.jpg,1,"tensor([[22.4779]], device='cuda:0')"
1782,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06159_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Erythronium_umbilicatum/6f899242-c4dd-40cf-8e8a-f1122ae6953c.jpg,1,"tensor([[22.2962]], device='cuda:0')"
1783,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06176_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Lilium_pardalinum/b1a8fc06-6a5f-478a-9a0d-6b54ceea8fd4.jpg,1,"tensor([[43.4926]], device='cuda:0')"
1784,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06185_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Scoliopus_bigelovii/d4fd72cb-8d54-4eea-b6d5-e9e7aff1cadf.jpg,1,"tensor([[31.5375]], device='cuda:0')"
1785,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06218_Plantae_Tracheophyta_Liliopsida_Liliales_Smilacaceae_Smilax_laurifolia/58de61fa-c0de-46f1-ba5e-a3ce06e00d8b.jpg,1,"tensor([[27.4231]], device='cuda:0')"
1786,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06251_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Carex_macrocephala/401f4033-8b2e-498a-9911-16851a0ccc5f.jpg,1,"tensor([[28.1443]], device='cuda:0')"
1787,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06268_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Carex_stipata/9f8d1083-2fde-4579-89c7-3094e203b1c6.jpg,1,"tensor([[25.1845]], device='cuda:0')"
1788,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06284_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Dulichium_arundinaceum/ef3eed1a-4200-45c1-abda-2b979a94df8b.jpg,1,"tensor([[17.9886]], device='cuda:0')"
1789,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06287_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Eriophorum_vaginatum/cb138d11-2ea6-41fb-b48a-e9c1a9a7eb32.jpg,1,"tensor([[42.5905]], device='cuda:0')"
1790,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06297_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Scirpus_atrovirens/0a97222f-816a-4232-b541-faf79c6ce647.jpg,1,"tensor([[22.1417]], device='cuda:0')"
1791,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06322_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Andropogon_gerardi/3ae88c2b-5e6d-487e-a9ef-e1597539b8c7.jpg,1,"tensor([[9.6999]], device='cuda:0')"
1792,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06342_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Briza_media/10ffe90a-d079-475f-9ac2-5b0b586e3ed3.jpg,1,"tensor([[14.3736]], device='cuda:0')"
1793,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06362_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Danthonia_spicata/f051bb1a-7514-4c9d-9a3a-0853efe5a554.jpg,1,"tensor([[11.1407]], device='cuda:0')"
1794,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06365_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Dichanthelium_clandestinum/75b81200-5a74-435c-8690-9402b83cf096.jpg,1,"tensor([[16.8519]], device='cuda:0')"
1795,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06367_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Distichlis_spicata/41050ed4-c437-455f-8e1e-bdbc722688c2.jpg,1,"tensor([[16.4577]], device='cuda:0')"
1796,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06386_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Lagurus_ovatus/d5bb508b-6c08-48d0-a7fd-691c366bbcba.jpg,1,"tensor([[30.1967]], device='cuda:0')"
1797,/work/mech-ai/Mojdeh/iNat_Project-mini-Insecta-2021/Data/out-distribution/noninsecta-2526c-valid/2021_valid/06390_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Leymus_mollis/8165fbe9-22b6-462f-895b-671844db9145.jpg,1,"tensor([[45.2059]], device='cuda:0')"
